84.9527319412883,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,69.9999999999999,69.9999999999999,69.9999999999999,69.9999999999999,69.9999999999999,61.4755995212599,60.9240568151096,60.8422184132242,61.2120848704068,60.6784567555679,2.92910230595526,2.99852389361797,2.69453225538707,3.14124223144379,2.657668546113,63.9999999999999,14.4210692325171
84.9904194395272,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,71.164076580333,69.9920774213119,69.949802262738,71.194287697354,69.9495166743223,61.8480185975518,60.9925305279723,60.9086012989452,61.6070289084641,60.7513752138698,2.68019382718671,3.02397807573557,2.72927656095429,2.87933920834717,2.69332368810306,63.8744386743012,14.0061113603268
84.983044272491,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,75.7706777648038,70.6283780486856,69.9039595332856,75.8656303317352,69.925994717616,62.8740081690129,61.3953527246398,61.1467719592084,62.6942936316545,61.0178400611432,1.93606891404828,2.94750978600029,2.81779254636527,2.0958366458927,2.78099934692517,63.5097058712243,12.5782072392319
84.9820124630749,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,79.9574755147647,72.6065361805824,69.8761963379325,80.0738030816816,70.1055640635886,63.4176747226028,62.0397987935646,61.3174754414168,63.2738139882757,61.274139436502,1.50962163407653,2.57548110644337,2.88313384344651,1.64315405075214,2.80516149183644,63.2467256620138,11.416552126555
84.946729927613,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,82.4651781059836,75.2982324807537,69.935739625662,82.5750615588206,70.7598301900152,63.6498746546027,62.6389786237632,61.4618853021797,63.5220600496978,61.6234359776341,1.3270496095736,2.1497659186276,2.91200874258324,1.44885151655524,2.71152620017071,63.1266349091862,10.5492019875104
84.9762701050826,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,83.7641830904175,77.8565885539032,70.2205381649258,83.8506101203758,71.9245338809872,63.756959803788,63.0503157255454,61.6468357638799,63.6360629109807,62.054190029459,1.2479913250056,1.83803397468742,2.87809591692232,1.36559923135908,2.5098996199736,63.0590406668983,9.83962006794802
84.9837404865968,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.3977998740708,79.9008676835943,70.8352834219945,84.4573041782634,73.3801758327484,63.8116812931334,63.3078293846083,61.9038221647845,63.69392444955,62.4666349583418,1.21289698206075,1.64011147365797,2.76281082823235,1.32950273472325,2.26998483508282,62.9963633537857,9.21530685375714
84.992496911991,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.6982693114342,81.3945763957142,71.7492512141845,84.7362263844141,74.8872978979898,63.8423352610521,63.4678810463103,62.2026602678002,63.7262333959516,62.8005903224466,1.19720560291599,1.51809533026498,2.58479053014237,1.31389716058357,2.04965431049951,62.929892004449,8.66364293440644
84.9205429913617,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.8377870564574,82.4386304678123,72.8377620459106,84.8612499718933,76.3028208803536,63.8607006725443,63.568982642584,62.4921229337364,63.7456266058961,63.0514441000934,1.19029118926219,1.44223319635187,2.38515355173368,1.307324422914,1.8695093115806,62.8639505262801,8.19451167184233
85.0354672484377,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.9005704757715,83.154715368742,73.9767642849734,84.9151269872508,77.5670087063537,63.8722371100473,63.6342279836568,62.7418007509285,63.7578759606683,63.2360101214793,1.1873903967997,1.3941471829134,2.19635228886882,1.304752214583,1.72867034598039,62.8039688307763,7.81131242914531
84.9730513919876,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.9267783036323,83.6428845882941,75.084799758999,84.9361128576713,78.6659528636748,63.8797627372612,63.6772640616591,62.9451631499253,63.765925420545,63.3723825369253,1.18633642002237,1.36306469717322,2.03267516713914,1.30395492309203,1.61986846450293,62.753587308094,7.50589967192968
84.9696578597749,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.9353937846731,83.9752947487198,76.1199109659125,84.9417375888899,79.6065597360982,63.8848350476862,63.7062272500523,63.1073117081013,63.7713933194255,63.4744944586091,1.18613673922546,1.34265833881121,1.89631121226951,1.30394526324441,1.53567270252302,62.7146779781779,7.26472425607361
84.9182374829105,-104494.6,-113892.4,-103268.8,-115526.8,-103677.4,84.9356003499349,84.201481567322,77.0651462883949,84.9402554863381,80.4038212358782,63.8883576981048,63.7260552907304,63.236244970748,63.7752194909233,63.5521062870062,1.18632362025781,1.3291265407317,1.78437442762489,1.3042722978313,1.47009205633505,62.6878462123993,7.07418894278075
84.9790431694965,-103894,-112036,-102832,-113452,-103186,84.9318028373704,84.3534969568673,77.914363867019,84.9354428413081,81.0720699181671,63.8980575297792,63.7609605079773,63.3477360514876,63.8002200675601,63.6198622003499,1.18026191680666,1.30002675163727,1.68683963266376,1.28265501680801,1.41278131258711,62.6728204201686,6.8625646305028
84.9895601472221,-103894,-112036,-102832,-113452,-103186,84.9266486708671,84.4562515228402,78.6740074873445,84.9297217996875,81.6318867437881,63.8998547033037,63.7703615224376,63.4302715252352,63.8021713986105,63.666009898028,1.18065210476962,1.29415984843298,1.61191227495524,1.28312080707288,1.37238795182655,62.6688829207397,6.74223298705727
84.9555446705476,-103894,-112036,-102832,-113452,-103186,84.9210504722523,84.5250041059477,79.3495113297243,84.9238077412252,82.0986430232008,63.9011965295076,63.7770140388452,63.4974697040219,63.8036356714277,63.702328966624,1.18104191503812,1.29028634489611,1.55005681247142,1.28356906527621,1.34027679954213,62.6749229163423,6.64523093722399
84.9662176455676,-103894,-112036,-102832,-113452,-103186,84.9155307857863,84.5702515977972,79.947720471595,84.9181154390125,82.4860648416333,63.9022139888153,63.7817457405035,63.5526349121608,63.8047506229782,63.7311033638634,1.18140933172146,1.28777163935666,1.49871527198962,1.28398290648183,1.3146469512265,62.6895357024636,6.56652610077606
84.9658476117628,-103894,-112036,-102832,-113452,-103186,84.910358065861,84.5992639337322,80.4757318795216,84.9128522461884,82.8062085867198,63.9029961919888,63.7851210245751,63.5982540327408,63.8056107375909,63.7540077583442,1.18174422392548,1.28618547419719,1.45587897294663,1.28435539580388,1.29413673250802,62.7112395326832,6.50230079938121
84.9787627569324,-103894,-112036,-102832,-113452,-103186,84.905726745213,84.6171070726934,80.9403986399141,84.9081802627704,83.0695586639548,63.9036085028378,63.787530988913,63.6362103466304,63.8062860033153,63.7722946568891,1.18203927184219,1.28523250593027,1.41997790922315,1.28468085323459,1.27770200573992,62.7386003046549,6.44963254597013
84.9366862264048,-103894,-112036,-102832,-113452,-103186,84.9018018959239,84.62733314613,81.3481359281689,84.9042477275224,83.2851720777697,63.9041007991886,63.7892506210697,63.6679462493739,63.8068302306154,63.7869177885452,1.18228792952104,1.28470785329827,1.38977949670816,1.28495345584724,1.26453130425869,62.7702860085641,6.40626003963341
84.9721428031873,-103894,-112036,-102832,-113452,-103186,84.8986548510977,84.632449526098,81.7048630266132,84.9011134151515,83.4608339412626,63.9045081407514,63.790475809046,63.6945811501616,63.8072812539073,63.7986147850536,1.18248809522353,1.28446799861952,1.364307637274,1.28517186042234,1.25398627343316,62.8050910665249,6.37042186497256
84.9788306117492,-103894,-112036,-102832,-113452,-103186,84.8961119149661,84.6342289107623,82.0160046158964,84.8985883065839,83.6032083033889,63.9048456286033,63.791347021606,63.7169955380701,63.8076550707545,63.8079635653577,1.18265035637648,1.28441203140677,1.3427811860739,1.28534850587121,1.24555938829847,62.8419482133961,6.34075146802683
85.0316044575649,-103894,-112036,-102832,-113452,-103186,84.8939216312218,84.6339045869374,82.2865156221541,84.8964112710484,83.7179773578648,63.9051190401628,63.7919647291841,63.7358915991228,63.8079578127362,63.815422202952,1.18278917754633,1.28447008533439,1.32456811603718,1.28549964916548,1.23884359245373,62.8799330964814,6.3161706205371
84.9374548215768,-103894,-112036,-102832,-113452,-103186,84.8920011269712,84.6323118539647,82.520913301055,84.8945004972577,83.809966044225,63.9053390070479,63.7924005018268,63.7518369636914,63.80820133947,63.8213574392654,1.18290981255153,1.28459511248718,1.30915153584761,1.28563098338149,1.23351021646414,62.9182628060795,6.29579766073195
84.9923804647651,-103894,-112036,-102832,-113452,-103186,84.8902203059494,84.6300053851445,82.7233094743591,84.8927245153994,83.8832523466363,63.9055106991279,63.792704965821,63.7652955574067,63.8083914198975,63.8260645021153,1.18301987587624,1.28475607343053,1.29610439264044,1.28575086531364,1.22929261660458,62.956289740653,6.27892382386543
84.9577439936316,-104371.84,-113512.96,-103179.52,-115102.72,-103576.96,84.8888221702951,84.6277080916378,82.8981102178333,84.8914175641364,83.9416817638369,63.9000743853684,63.7766197593844,63.7715922027165,63.7910787404539,63.8244023475434,1.18823228624154,1.30083213874214,1.28902733474739,1.30346896454662,1.23026437968119,62.9938794111525,6.31182510395887
84.9707667887108,-104371.84,-113512.96,-103179.52,-115102.72,-103576.96,84.8877154302139,84.6252714304168,83.0478695542078,84.8903883150907,83.9876296580405,63.9002010351163,63.7767872555718,63.7812373095793,63.7912240094603,63.8273631275879,1.18830211602647,1.30099462401554,1.2796530409147,1.30354152418961,1.22764112491144,63.0300082690408,6.30013243005775
